SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
66,Ethereum,ETH,2015-10-12,0.6577889919281006,0.6260300278663635,0.6345149874687195,0.6260300278663635,109567.0,46253823.0733
67,Ethereum,ETH,2015-10-13,0.6302400231361389,0.5992140173912048,0.6279429793357849,0.6076549887657166,303044.0,44911717.5497
68,Ethereum,ETH,2015-10-14,0.6122400164604187,0.48397400975227356,0.6122400164604187,0.5229679942131042,971664.0,38665409.2353
69,Ethereum,ETH,2015-10-15,0.5727139711380005,0.5147299766540527,0.523277997970581,0.5618780255317688,371022.0,41556025.1831
70,Ethereum,ETH,2015-10-16,0.5688610076904297,0.5225329995155334,0.5625929832458496,0.5364949703216553,249891.0,39691829.0675
71,Ethereum,ETH,2015-10-17,0.5634599924087524,0.5269610285758972,0.5341169834136963,0.5471779704093933,313860.0,40496031.2139
72,Ethereum,ETH,2015-10-18,0.5522339940071106,0.5128610134124756,0.5479130148887634,0.5177339911460876,133690.0,38329701.7663
73,Ethereum,ETH,2015-10-19,0.5215460062026978,0.48099398612976074,0.5176209807395935,0.48901399970054626,243742.0,36215624.0027
74,Ethereum,ETH,2015-10-20,0.5018979907035828,0.43164798617362976,0.48962900042533875,0.4348289966583252,383921.0,32213626.1748
75,Ethereum,ETH,2015-10-21,0.48298799991607666,0.4208970069885254,0.4315890073776245,0.44732901453971863,609085.0,33150825.5038
76,Ethereum,ETH,2015-10-22,0.6194660067558289,0.4209910035133362,0.4449880123138428,0.5677019953727722,924822.0,42085191.5066
77,Ethereum,ETH,2015-10-23,0.6117429733276367,0.5042840242385864,0.5663700103759766,0.5396569967269897,878822.0,40020348.1806
78,Ethereum,ETH,2015-10-24,0.5773959755897522,0.5186880230903625,0.5396810173988342,0.5635899901390076,258356.0,41809763.8084
79,Ethereum,ETH,2015-10-25,0.6881920099258423,0.5613830089569092,0.5632069706916809,0.616038978099823,635384.0,45716386.9461
80,Ethereum,ETH,2015-10-26,0.7575169801712036,0.5970979928970337,0.6197429895401001,0.7313169836997986,1089120.0,54289124.0613
81,Ethereum,ETH,2015-10-27,0.8981720209121704,0.7088900208473206,0.7088900208473206,0.8696410059928894,1846370.0,64580262.8964
82,Ethereum,ETH,2015-10-28,1.0557899475097656,0.8078569769859314,0.8709380030632019,1.0024800300598145,2373050.0,74469863.8755
83,Ethereum,ETH,2015-10-29,1.2066600322723389,0.9473739862442017,1.0052499771118164,1.2066600322723389,2279240.0,89668666.9263
84,Ethereum,ETH,2015-10-30,1.3450499773025513,0.9681599736213684,1.2092000246047974,1.04121994972229,2429200.0,77401817.2165
85,Ethereum,ETH,2015-10-31,1.056380033493042,0.9001709818840027,1.0465799570083618,0.9166269898414612,673892.0,68163367.7987
86,Ethereum,ETH,2015-11-01,1.076740026473999,0.8990820050239563,0.9208469986915588,1.0556700229644775,588913.0,78530262.549
87,Ethereum,ETH,2015-11-02,1.0997899770736694,0.9536470174789429,1.0579700469970703,0.9897890090942383,1145200.0,73654327.4045
88,Ethereum,ETH,2015-11-03,1.0704400539398193,0.936614990234375,0.9945679903030396,1.0133600234985352,1907690.0,75434113.5622
89,Ethereum,ETH,2015-11-04,1.0387200117111206,0.7256649732589722,1.0106500387191772,0.8990499973297119,3060340.0,66947929.5186
90,Ethereum,ETH,2015-11-05,0.991258978843689,0.8603820204734802,0.9006990194320679,0.8956369757652283,1179840.0,66716645.436
91,Ethereum,ETH,2015-11-06,0.9898480176925659,0.8529289960861206,0.9047719836235046,0.9260320067405701,913666.0,69004594.5381
92,Ethereum,ETH,2015-11-07,0.9437869787216187,0.8635389804840088,0.9237319827079773,0.9279739856719971,890187.0,69172170.7158
93,Ethereum,ETH,2015-11-08,1.0326800346374512,0.9156609773635864,0.9156609773635864,1.0274699926376343,1021460.0,76614487.7911
94,Ethereum,ETH,2015-11-09,1.1064200401306152,0.9452630281448364,1.0325299501419067,0.9992780089378357,2045290.0,74537425.595
95,Ethereum,ETH,2015-11-10,1.0530400276184082,0.9209679961204529,1.0012600421905518,0.9343479871749878,854581.0,69717801.3674
96,Ethereum,ETH,2015-11-11,0.945277988910675,0.7297750115394592,0.9412959814071655,0.791828989982605,1278580.0,59103443.2691
97,Ethereum,ETH,2015-11-12,0.9139189720153809,0.76350998878479,0.7964550256729126,0.8957110047340393,806156.0,66880152.2126
98,Ethereum,ETH,2015-11-13,0.9173089861869812,0.8460230231285095,0.907721996307373,0.9040960073471069,543671.0,67529353.6689
99,Ethereum,ETH,2015-11-14,0.9061130285263062,0.876908004283905,0.9054690003395081,0.8888120055198669,372514.0,66410517.6595
